Date,Meal,Canteen_Section,Food_Category,Waste_Weight_kg,Unit_Price_per_kg,Cost_Loss,Day_of_Week,Day_Num,Is_Weekend,Month,Day,Day_of_Year,temperature,rainfall,holiday,special_event,expected_attendance,actual_attendance,meals_prepared,meals_consumed,surplus_meals,surplus_percentage,previous_day_consumption
2025-07-29,Lunch,C,Meat,1.42,8.0,11.36,Tuesday,1,0,7,29,210,28.5,0.0,0,0,579,538,627,531,96,15.31,507
2025-07-29,Lunch,C,Rice,1.21,2.0,2.42,Tuesday,1,0,7,29,210,28.5,0.0,0,0,542,532,585,510,75,12.82,500
2025-07-29,Lunch,C,Vegetables,0.4,3.0,1.2,Tuesday,1,0,7,29,210,28.5,0.0,0,0,551,551,622,517,105,16.88,517
2025-07-29,Lunch,D,Meat,0.52,8.0,4.16,Tuesday,1,0,7,29,210,28.5,0.0,0,0,578,523,622,507,115,18.49,478
2025-07-29,Lunch,D,Rice,3.37,2.0,6.74,Tuesday,1,0,7,29,210,28.5,0.0,0,0,580,579,628,556,72,11.46,642
2025-07-29,Lunch,D,Soup,2.75,1.5,4.12,Tuesday,1,0,7,29,210,28.5,0.0,0,0,555,553,620,496,124,20.0,524
2025-07-29,Lunch,D,Vegetables,1.78,3.0,5.34,Tuesday,1,0,7,29,210,28.5,0.0,0,0,624,562,697,517,180,25.82,499
2025-07-30,Breakfast,A,Meat,3.42,8.0,27.36,Wednesday,2,0,7,30,211,30.6,0.0,0,0,293,297,328,285,43,13.11,266
2025-07-30,Breakfast,A,Rice,4.02,2.0,8.04,Wednesday,2,0,7,30,211,30.6,0.0,0,0,306,295,340,280,60,17.65,281
2025-07-30,Breakfast,A,Soup,0.69,1.5,1.03,Wednesday,2,0,7,30,211,30.6,0.0,0,0,279,282,315,260,55,17.46,226
2025-07-30,Breakfast,A,Vegetables,3.14,3.0,9.42,Wednesday,2,0,7,30,211,30.6,0.0,0,0,293,300,329,275,54,16.41,252
2025-07-30,Breakfast,B,Meat,0.95,8.0,7.6,Wednesday,2,0,7,30,211,30.6,0.0,0,0,275,273,303,266,37,12.21,277
2025-07-30,Breakfast,B,Rice,3.81,2.0,7.62,Wednesday,2,0,7,30,211,30.6,0.0,0,0,271,268,292,261,31,10.62,220
2025-07-30,Breakfast,B,Soup,4.86,1.5,7.29,Wednesday,2,0,7,30,211,30.6,0.0,0,0,248,251,276,226,50,18.12,283
2025-07-30,Breakfast,B,Vegetables,4.92,3.0,14.76,Wednesday,2,0,7,30,211,30.6,0.0,0,0,279,265,304,252,52,17.11,226
2025-07-30,Breakfast,C,Meat,0.72,8.0,5.76,Wednesday,2,0,7,30,211,30.6,0.0,0,0,225,246,245,234,11,4.49,285
2025-07-30,Breakfast,C,Rice,4.06,2.0,8.12,Wednesday,2,0,7,30,211,30.6,0.0,0,0,210,232,229,220,9,3.93,328
2025-07-30,Breakfast,C,Vegetables,2.17,3.0,6.51,Wednesday,2,0,7,30,211,30.6,0.0,0,0,216,234,238,221,17,7.14,275
2025-07-30,Breakfast,D,Meat,4.99,8.0,39.92,Wednesday,2,0,7,30,211,30.6,0.0,0,0,274,290,313,277,36,11.5,315
2025-07-30,Breakfast,D,Rice,2.23,2.0,4.46,Wednesday,2,0,7,30,211,30.6,0.0,0,0,279,291,309,281,28,9.06,261
2025-07-30,Breakfast,D,Soup,4.19,1.5,6.28,Wednesday,2,0,7,30,211,30.6,0.0,0,0,230,240,249,221,28,11.24,260
2025-07-30,Breakfast,D,Vegetables,3.17,3.0,9.51,Wednesday,2,0,7,30,211,30.6,0.0,0,0,238,239,265,226,39,14.72,260
2025-07-30,Dinner,A,Rice,2.98,2.0,5.96,Wednesday,2,0,7,30,211,30.6,0.0,0,0,496,496,539,467,72,13.36,331
2025-07-30,Dinner,A,Soup,4.63,1.5,6.94,Wednesday,2,0,7,30,211,30.6,0.0,0,0,475,441,539,404,135,25.05,362
2025-07-30,Dinner,A,Vegetables,4.7,3.0,14.1,Wednesday,2,0,7,30,211,30.6,0.0,0,0,431,418,462,393,69,14.94,398
2025-07-30,Dinner,B,Meat,0.59,8.0,4.72,Wednesday,2,0,7,30,211,30.6,0.0,0,0,465,517,505,504,1,0.2,402
2025-07-30,Dinner,B,Rice,2.86,2.0,5.72,Wednesday,2,0,7,30,211,30.6,0.0,0,0,470,444,528,426,102,19.32,384
2025-07-30,Dinner,B,Vegetables,1.5,3.0,4.5,Wednesday,2,0,7,30,211,30.6,0.0,0,0,437,449,490,423,67,13.67,322
2025-07-30,Dinner,C,Rice,1.78,2.0,3.56,Wednesday,2,0,7,30,211,30.6,0.0,0,0,368,346,403,331,72,17.87,350
2025-07-30,Dinner,C,Soup,2.48,1.5,3.72,Wednesday,2,0,7,30,211,30.6,0.0,0,0,392,403,440,370,70,15.91,404
2025-07-30,Dinner,C,Vegetables,1.98,3.0,5.94,Wednesday,2,0,7,30,211,30.6,0.0,0,0,374,375,408,343,65,15.93,423
2025-07-30,Dinner,D,Meat,0.28,8.0,2.24,Wednesday,2,0,7,30,211,30.6,0.0,0,0,340,359,374,348,26,6.95,504
2025-07-30,Dinner,D,Rice,3.08,2.0,6.16,Wednesday,2,0,7,30,211,30.6,0.0,0,0,394,398,436,384,52,11.93,467
2025-07-30,Dinner,D,Soup,0.8,1.5,1.2,Wednesday,2,0,7,30,211,30.6,0.0,0,0,403,404,433,362,71,16.4,437
2025-07-30,Dinner,D,Vegetables,1.45,3.0,4.35,Wednesday,2,0,7,30,211,30.6,0.0,0,0,407,422,448,398,50,11.16,343
2025-07-30,Lunch,A,Meat,4.56,8.0,36.48,Wednesday,2,0,7,30,211,30.6,0.0,0,0,732,793,819,772,47,5.74,557
2025-07-30,Lunch,A,Rice,1.36,2.0,2.72,Wednesday,2,0,7,30,211,30.6,0.0,0,0,698,662,773,632,141,18.24,605
2025-07-30,Lunch,A,Soup,0.43,1.5,0.64,Wednesday,2,0,7,30,211,30.6,0.0,0,0,640,666,730,600,130,17.81,550
2025-07-30,Lunch,A,Vegetables,4.58,3.0,13.74,Wednesday,2,0,7,30,211,30.6,0.0,0,0,677,673,738,636,102,13.82,662
2025-07-30,Lunch,B,Meat,2.05,8.0,16.4,Wednesday,2,0,7,30,211,30.6,0.0,0,0,715,709,768,694,74,9.64,772
2025-07-30,Lunch,B,Rice,2.0,2.0,4.0,Wednesday,2,0,7,30,211,30.6,0.0,0,0,646,633,736,605,131,17.8,473
2025-07-30,Lunch,B,Soup,1.45,1.5,2.17,Wednesday,2,0,7,30,211,30.6,0.0,0,0,654,624,732,561,171,23.36,457
2025-07-30,Lunch,B,Vegetables,1.7,3.0,5.1,Wednesday,2,0,7,30,211,30.6,0.0,0,0,627,583,714,534,180,25.21,589
2025-07-30,Lunch,C,Meat,4.38,8.0,35.04,Wednesday,2,0,7,30,211,30.6,0.0,0,0,544,563,602,557,45,7.48,501
2025-07-30,Lunch,C,Rice,2.34,2.0,4.68,Wednesday,2,0,7,30,211,30.6,0.0,0,0,508,484,553,473,80,14.47,491
2025-07-30,Lunch,C,Soup,3.15,1.5,4.72,Wednesday,2,0,7,30,211,30.6,0.0,0,0,510,498,549,457,92,16.76,620
2025-07-30,Lunch,C,Vegetables,3.95,3.0,11.85,Wednesday,2,0,7,30,211,30.6,0.0,0,0,556,536,600,493,107,17.83,636
2025-07-30,Lunch,D,Meat,2.16,8.0,17.28,Wednesday,2,0,7,30,211,30.6,0.0,0,0,557,523,624,501,123,19.71,584
2025-07-30,Lunch,D,Rice,2.66,2.0,5.32,Wednesday,2,0,7,30,211,30.6,0.0,0,0,520,512,564,491,73,12.94,556
2025-07-30,Lunch,D,Soup,0.83,1.5,1.24,Wednesday,2,0,7,30,211,30.6,0.0,0,0,618,613,696,550,146,20.98,561
2025-07-30,Lunch,D,Vegetables,2.13,3.0,6.39,Wednesday,2,0,7,30,211,30.6,0.0,0,0,617,636,684,589,95,13.89,493
2025-07-31,Breakfast,A,Meat,3.5,8.0,28.0,Thursday,3,0,7,31,212,32.7,0.0,0,0,288,269,322,265,57,17.7,242
2025-07-31,Breakfast,A,Rice,3.08,2.0,6.16,Thursday,3,0,7,31,212,32.7,0.0,0,0,283,242,313,234,79,25.24,248
2025-07-31,Breakfast,A,Soup,4.46,1.5,6.69,Thursday,3,0,7,31,212,32.7,0.0,0,0,297,311,331,287,44,13.29,203
2025-07-31,Breakfast,A,Vegetables,0.29,3.0,0.87,Thursday,3,0,7,31,212,32.7,0.0,0,0,296,292,328,266,62,18.9,265
2025-07-31,Breakfast,B,Meat,1.26,8.0,10.08,Thursday,3,0,7,31,212,32.7,0.0,0,0,261,272,286,266,20,6.99,192
2025-07-31,Breakfast,B,Rice,1.72,2.0,3.44,Thursday,3,0,7,31,212,32.7,0.0,0,0,284,263,315,248,67,21.27,229
2025-07-31,Breakfast,B,Soup,4.61,1.5,6.92,Thursday,3,0,7,31,212,32.7,0.0,0,0,301,267,332,245,87,26.2,287
2025-07-31,Breakfast,B,Vegetables,3.75,3.0,11.25,Thursday,3,0,7,31,212,32.7,0.0,0,0,260,289,285,265,20,7.02,205
2025-07-31,Breakfast,C,Meat,0.2,8.0,1.6,Thursday,3,0,7,31,212,32.7,0.0,0,0,209,202,227,192,35,15.42,234
2025-07-31,Breakfast,C,Rice,4.5,2.0,9.0,Thursday,3,0,7,31,212,32.7,0.0,0,0,225,243,249,229,20,8.03,280
2025-07-31,Breakfast,C,Soup,1.58,1.5,2.37,Thursday,3,0,7,31,212,32.7,0.0,0,0,205,222,232,203,29,12.5,200
2025-07-31,Breakfast,C,Vegetables,4.11,3.0,12.33,Thursday,3,0,7,31,212,32.7,0.0,0,0,223,218,244,205,39,15.98,221
2025-07-31,Breakfast,D,Meat,2.51,8.0,20.08,Thursday,3,0,7,31,212,32.7,0.0,0,0,242,253,269,242,27,10.04,266
2025-07-31,Breakfast,D,Rice,1.47,2.0,2.94,Thursday,3,0,7,31,212,32.7,0.0,0,0,261,245,285,239,46,16.14,234
2025-07-31,Breakfast,D,Soup,0.58,1.5,0.87,Thursday,3,0,7,31,212,32.7,0.0,0,0,233,217,257,200,57,22.18,221
2025-07-31,Breakfast,D,Vegetables,3.51,3.0,10.53,Thursday,3,0,7,31,212,32.7,0.0,0,0,238,222,266,210,56,21.05,266
2025-07-31,Dinner,A,Vegetables,2.58,3.0,7.74,Thursday,3,0,7,31,212,32.7,0.0,0,0,485,492,526,455,71,13.5,328
2025-07-31,Dinner,B,Meat,4.41,8.0,35.28,Thursday,3,0,7,31,212,32.7,0.0,0,0,446,427,484,414,70,14.46,375
2025-07-31,Dinner,B,Rice,4.27,2.0,8.54,Thursday,3,0,7,31,212,32.7,0.0,0,0,420,423,474,410,64,13.5,334
2025-07-31,Dinner,B,Soup,1.04,1.5,1.56,Thursday,3,0,7,31,212,32.7,0.0,0,0,466,450,504,406,98,19.44,370
2025-07-31,Dinner,B,Vegetables,0.24,3.0,0.72,Thursday,3,0,7,31,212,32.7,0.0,0,0,430,460,488,435,53,10.86,285
2025-07-31,Dinner,C,Meat,4.2,8.0,33.6,Thursday,3,0,7,31,212,32.7,0.0,0,0,355,382,401,375,26,6.48,348
2025-07-31,Dinner,C,Rice,4.18,2.0,8.36,Thursday,3,0,7,31,212,32.7,0.0,0,0,363,351,391,334,57,14.58,426
2025-07-31,Dinner,C,Soup,2.34,1.5,3.51,Thursday,3,0,7,31,212,32.7,0.0,0,0,338,326,385,293,92,23.9,406
2025-07-31,Dinner,C,Vegetables,1.32,3.0,3.96,Thursday,3,0,7,31,212,32.7,0.0,0,0,359,359,409,328,81,19.8,393
2025-07-31,Dinner,D,Meat,3.55,8.0,28.4,Thursday,3,0,7,31,212,32.7,0.0,0,0,405,423,457,410,47,10.28,414
2025-07-31,Dinner,D,Rice,4.6,2.0,9.2,Thursday,3,0,7,31,212,32.7,0.0,0,0,384,396,433,374,59,13.63,410
2025-07-31,Dinner,D,Soup,4.14,1.5,6.21,Thursday,3,0,7,31,212,32.7,0.0,0,0,414,431,458,389,69,15.07,293
2025-07-31,Dinner,D,Vegetables,1.44,3.0,4.32,Thursday,3,0,7,31,212,32.7,0.0,0,0,340,306,365,285,80,21.92,455
2025-07-31,Lunch,A,Meat,0.76,8.0,6.08,Thursday,3,0,7,31,212,32.7,0.0,0,0,719,737,790,728,62,7.85,489
2025-07-31,Lunch,A,Rice,4.36,2.0,8.72,Thursday,3,0,7,31,212,32.7,0.0,0,0,643,658,700,637,63,9.0,588
2025-07-31,Lunch,A,Soup,2.27,1.5,3.4,Thursday,3,0,7,31,212,32.7,0.0,0,0,681,660,743,597,146,19.65,600
2025-07-31,Lunch,A,Vegetables,4.87,3.0,14.61,Thursday,3,0,7,31,212,32.7,0.0,0,0,725,668,778,628,150,19.28,510
2025-07-31,Lunch,B,Meat,1.42,8.0,11.36,Thursday,3,0,7,31,212,32.7,0.0,0,0,597,546,658,540,118,17.93,694
2025-07-31,Lunch,B,Rice,4.15,2.0,8.3,Thursday,3,0,7,31,212,32.7,0.0,0,0,631,622,711,588,123,17.3,632
2025-07-31,Lunch,B,Soup,3.26,1.5,4.89,Thursday,3,0,7,31,212,32.7,0.0,0,0,665,714,715,649,66,9.23,597
2025-07-31,Lunch,B,Vegetables,2.14,3.0,6.42,Thursday,3,0,7,31,212,32.7,0.0,0,0,638,649,725,592,133,18.34,514
2025-07-31,Lunch,C,Meat,1.14,8.0,9.12,Thursday,3,0,7,31,212,32.7,0.0,0,0,492,505,561,489,72,12.83,545
2025-07-31,Lunch,C,Rice,1.02,2.0,2.04,Thursday,3,0,7,31,212,32.7,0.0,0,0,456,437,506,420,86,17.0,585
2025-07-31,Lunch,C,Soup,3.73,1.5,5.6,Thursday,3,0,7,31,212,32.7,0.0,0,0,530,560,597,504,93,15.58,522
2025-07-31,Lunch,C,Vegetables,4.14,3.0,12.42,Thursday,3,0,7,31,212,32.7,0.0,0,0,570,545,620,514,106,17.1,628
2025-07-31,Lunch,D,Meat,4.35,8.0,34.8,Thursday,3,0,7,31,212,32.7,0.0,0,0,609,559,657,545,112,17.05,540
2025-07-31,Lunch,D,Rice,3.82,2.0,7.64,Thursday,3,0,7,31,212,32.7,0.0,0,0,581,598,652,585,67,10.28,637
2025-07-31,Lunch,D,Soup,2.62,1.5,3.93,Thursday,3,0,7,31,212,32.7,0.0,0,0,618,585,671,522,149,22.21,649
2025-07-31,Lunch,D,Vegetables,4.12,3.0,12.36,Thursday,3,0,7,31,212,32.7,0.0,0,0,556,553,606,510,96,15.84,534
2025-08-01,Breakfast,A,Rice,2.58,2.0,5.16,Friday,4,0,8,1,213,31.4,17.9,0,1,406,415,445,404,41,9.21,293
2025-08-01,Breakfast,A,Soup,0.25,1.5,0.38,Friday,4,0,8,1,213,31.4,17.9,0,1,355,338,389,306,83,21.34,232
2025-08-01,Breakfast,B,Meat,3.01,8.0,24.08,Friday,4,0,8,1,213,31.4,17.9,0,1,339,351,386,346,40,10.36,320
2025-08-01,Breakfast,B,Rice,1.93,2.0,3.86,Friday,4,0,8,1,213,31.4,17.9,0,1,313,309,341,301,40,11.73,239
2025-08-01,Breakfast,B,Soup,4.37,1.5,6.56,Friday,4,0,8,1,213,31.4,17.9,0,1,366,338,396,301,95,23.99,306
2025-08-01,Breakfast,C,Meat,1.81,8.0,14.48,Friday,4,0,8,1,213,31.4,17.9,0,1,283,302,304,298,6,1.97,265
2025-08-01,Breakfast,C,Rice,2.98,2.0,5.96,Friday,4,0,8,1,213,31.4,17.9,0,1,276,271,312,264,48,15.38,404
2025-08-01,Breakfast,C,Soup,4.48,1.5,6.72,Friday,4,0,8,1,213,31.4,17.9,0,1,255,259,276,232,44,15.94,251
2025-08-01,Breakfast,C,Vegetables,0.9,3.0,2.7,Friday,4,0,8,1,213,31.4,17.9,0,1,264,276,295,256,39,13.22,272
2025-08-01,Breakfast,D,Meat,3.48,8.0,27.84,Friday,4,0,8,1,213,31.4,17.9,0,1,328,332,361,320,41,11.36,298
2025-08-01,Breakfast,D,Rice,3.77,2.0,7.54,Friday,4,0,8,1,213,31.4,17.9,0,1,300,303,332,293,39,11.75,301
2025-08-01,Breakfast,D,Soup,1.99,1.5,2.98,Friday,4,0,8,1,213,31.4,17.9,0,1,298,272,340,251,89,26.18,245
2025-08-01,Breakfast,D,Vegetables,1.5,3.0,4.5,Friday,4,0,8,1,213,31.4,17.9,0,1,304,292,330,272,58,17.58,210
2025-08-01,Dinner,A,Meat,4.04,8.0,32.32,Friday,4,0,8,1,213,31.4,17.9,0,1,601,632,648,611,37,5.71,456
2025-08-01,Dinner,A,Rice,1.34,2.0,2.68,Friday,4,0,8,1,213,31.4,17.9,0,1,629,610,696,585,111,15.95,597
2025-08-01,Dinner,A,Soup,4.84,1.5,7.26,Friday,4,0,8,1,213,31.4,17.9,0,1,590,599,658,539,119,18.09,389
2025-08-01,Dinner,A,Vegetables,1.6,3.0,4.8,Friday,4,0,8,1,213,31.4,17.9,0,1,587,601,661,561,100,15.13,488
2025-08-01,Dinner,B,Rice,3.25,2.0,6.5,Friday,4,0,8,1,213,31.4,17.9,0,1,572,618,617,597,20,3.24,374
2025-08-01,Dinner,B,Soup,1.81,1.5,2.72,Friday,4,0,8,1,213,31.4,17.9,0,1,578,572,632,517,115,18.2,539
2025-08-01,Dinner,B,Vegetables,1.94,3.0,5.82,Friday,4,0,8,1,213,31.4,17.9,0,1,533,483,585,456,129,22.05,435
2025-08-01,Dinner,C,Rice,1.33,2.0,2.66,Friday,4,0,8,1,213,31.4,17.9,0,1,470,484,528,456,72,13.64,585
2025-08-01,Dinner,C,Soup,4.14,1.5,6.21,Friday,4,0,8,1,213,31.4,17.9,0,1,421,399,460,362,98,21.3,464
2025-08-01,Dinner,C,Vegetables,3.42,3.0,10.26,Friday,4,0,8,1,213,31.4,17.9,0,1,428,435,475,408,67,14.11,456
2025-08-01,Dinner,D,Meat,0.6,8.0,4.8,Friday,4,0,8,1,213,31.4,17.9,0,1,496,461,539,456,83,15.4,410
2025-08-01,Dinner,D,Rice,2.05,2.0,4.1,Friday,4,0,8,1,213,31.4,17.9,0,1,496,504,532,481,51,9.59,456
2025-08-01,Dinner,D,Soup,3.35,1.5,5.03,Friday,4,0,8,1,213,31.4,17.9,0,1,536,520,609,464,145,23.81,517
2025-08-01,Dinner,D,Vegetables,2.61,3.0,7.83,Friday,4,0,8,1,213,31.4,17.9,0,1,503,528,569,488,81,14.24,408
2025-08-01,Lunch,A,Meat,2.9,8.0,23.2,Friday,4,0,8,1,213,31.4,17.9,0,1,845,770,929,743,186,20.02,652
2025-08-01,Lunch,A,Rice,0.9,2.0,1.8,Friday,4,0,8,1,213,31.4,17.9,0,1,820,731,899,712,187,20.8,836
2025-08-01,Lunch,A,Soup,4.3,1.5,6.45,Friday,4,0,8,1,213,31.4,17.9,0,1,839,795,915,719,196,21.42,504
2025-08-01,Lunch,A,Vegetables,4.83,3.0,14.49,Friday,4,0,8,1,213,31.4,17.9,0,1,906,846,1001,798,203,20.28,664
2025-08-01,Lunch,B,Meat,3.42,8.0,27.36,Friday,4,0,8,1,213,31.4,17.9,0,1,808,778,901,758,143,15.87,728
2025-08-01,Lunch,B,Rice,3.27,2.0,6.54,Friday,4,0,8,1,213,31.4,17.9,0,1,929,879,1038,836,202,19.46,735
2025-08-01,Lunch,B,Soup,2.11,1.5,3.16,Friday,4,0,8,1,213,31.4,17.9,0,1,959,938,1058,846,212,20.04,524
2025-08-01,Lunch,B,Vegetables,1.42,3.0,4.26,Friday,4,0,8,1,213,31.4,17.9,0,1,805,879,863,823,40,4.63,592
2025-08-01,Lunch,C,Meat,3.92,8.0,31.36,Friday,4,0,8,1,213,31.4,17.9,0,1,653,673,707,652,55,7.78,758
2025-08-01,Lunch,C,Rice,0.2,2.0,0.4,Friday,4,0,8,1,213,31.4,17.9,0,1,697,688,758,674,84,11.08,420
2025-08-01,Lunch,C,Soup,0.14,1.5,0.21,Friday,4,0,8,1,213,31.4,17.9,0,1,617,569,669,524,145,21.67,719
2025-08-01,Lunch,C,Vegetables,3.86,3.0,11.58,Friday,4,0,8,1,213,31.4,17.9,0,1,703,760,764,703,61,7.98,798
2025-08-01,Lunch,D,Meat,3.27,8.0,26.16,Friday,4,0,8,1,213,31.4,17.9,0,1,767,762,857,738,119,13.89,743
2025-08-01,Lunch,D,Rice,4.57,2.0,9.14,Friday,4,0,8,1,213,31.4,17.9,0,1,742,777,802,735,67,8.35,674
2025-08-01,Lunch,D,Soup,0.14,1.5,0.21,Friday,4,0,8,1,213,31.4,17.9,0,1,657,652,723,601,122,16.87,846
2025-08-01,Lunch,D,Vegetables,3.05,3.0,9.15,Friday,4,0,8,1,213,31.4,17.9,0,1,720,707,782,664,118,15.09,823
2025-08-02,Breakfast,A,Meat,1.93,8.0,15.44,Saturday,5,1,8,2,214,28.3,0.0,0,0,176,171,189,169,20,10.58,161
2025-08-02,Breakfast,A,Rice,4.23,2.0,8.46,Saturday,5,1,8,2,214,28.3,0.0,0,0,162,168,185,158,27,14.59,264
2025-08-02,Breakfast,A,Soup,3.08,1.5,4.62,Saturday,5,1,8,2,214,28.3,0.0,0,0,158,142,176,129,47,26.7,111
2025-08-02,Breakfast,A,Vegetables,3.27,3.0,9.81,Saturday,5,1,8,2,214,28.3,0.0,0,0,156,147,174,136,38,21.84,124
2025-08-02,Breakfast,B,Meat,0.63,8.0,5.04,Saturday,5,1,8,2,214,28.3,0.0,0,0,154,166,167,161,6,3.59,121
2025-08-02,Breakfast,B,Rice,1.56,2.0,3.12,Saturday,5,1,8,2,214,28.3,0.0,0,0,157,151,175,147,28,16.0,119
2025-08-02,Breakfast,B,Soup,4.94,1.5,7.41,Saturday,5,1,8,2,214,28.3,0.0,0,0,162,167,177,153,24,13.56,301
2025-08-02,Breakfast,B,Vegetables,0.41,3.0,1.23,Saturday,5,1,8,2,214,28.3,0.0,0,0,134,132,153,124,29,18.95,256
2025-08-02,Breakfast,C,Meat,4.32,8.0,34.56,Saturday,5,1,8,2,214,28.3,0.0,0,0,122,125,131,121,10,7.63,346
2025-08-02,Breakfast,C,Rice,3.24,2.0,6.48,Saturday,5,1,8,2,214,28.3,0.0,0,0,113,113,126,110,16,12.7,147
2025-08-02,Breakfast,C,Soup,3.58,1.5,5.37,Saturday,5,1,8,2,214,28.3,0.0,0,0,119,124,136,111,25,18.38,153
2025-08-02,Breakfast,C,Vegetables,1.38,3.0,4.14,Saturday,5,1,8,2,214,28.3,0.0,0,0,122,127,134,116,18,13.43,136
2025-08-02,Breakfast,D,Meat,1.56,8.0,12.48,Saturday,5,1,8,2,214,28.3,0.0,0,0,132,128,149,124,25,16.78,169
2025-08-02,Breakfast,D,Rice,4.47,2.0,8.94,Saturday,5,1,8,2,214,28.3,0.0,0,0,129,125,146,119,27,18.49,158
2025-08-02,Breakfast,D,Vegetables,0.83,3.0,2.49,Saturday,5,1,8,2,214,28.3,0.0,0,0,148,142,168,132,36,21.43,116
2025-08-02,Dinner,A,Meat,1.19,8.0,9.52,Saturday,5,1,8,2,214,28.3,0.0,0,0,257,266,281,262,19,6.76,611
2025-08-02,Dinner,A,Rice,3.66,2.0,7.32,Saturday,5,1,8,2,214,28.3,0.0,0,0,258,231,288,219,69,23.96,481
2025-08-02,Dinner,A,Soup,3.95,1.5,5.93,Saturday,5,1,8,2,214,28.3,0.0,0,0,266,284,300,261,39,13.0,209
2025-08-02,Dinner,A,Vegetables,2.72,3.0,8.16,Saturday,5,1,8,2,214,28.3,0.0,0,0,277,280,301,264,37,12.29,561
2025-08-02,Dinner,B,Meat,3.39,8.0,27.12,Saturday,5,1,8,2,214,28.3,0.0,0,0,235,225,261,222,39,14.94,200
2025-08-02,Dinner,B,Soup,4.24,1.5,6.36,Saturday,5,1,8,2,214,28.3,0.0,0,0,214,229,235,209,26,11.06,136
2025-08-02,Dinner,B,Vegetables,2.59,3.0,7.77,Saturday,5,1,8,2,214,28.3,0.0,0,0,221,214,244,201,43,17.62,264
2025-08-02,Dinner,C,Meat,4.39,8.0,35.12,Saturday,5,1,8,2,214,28.3,0.0,0,0,187,172,210,167,43,20.48,222
2025-08-02,Dinner,C,Rice,4.22,2.0,8.44,Saturday,5,1,8,2,214,28.3,0.0,0,0,199,175,215,169,46,21.4,219
2025-08-02,Dinner,C,Soup,0.58,1.5,0.87,Saturday,5,1,8,2,214,28.3,0.0,0,0,176,149,196,136,60,30.61,362
2025-08-02,Dinner,C,Vegetables,0.99,3.0,2.97,Saturday,5,1,8,2,214,28.3,0.0,0,0,190,181,209,171,38,18.18,201
2025-08-02,Dinner,D,Meat,1.37,8.0,10.96,Saturday,5,1,8,2,214,28.3,0.0,0,0,203,209,226,200,26,11.5,262
2025-08-02,Dinner,D,Rice,0.73,2.0,1.46,Saturday,5,1,8,2,214,28.3,0.0,0,0,231,253,253,245,8,3.16,169
2025-08-02,Dinner,D,Soup,3.84,1.5,5.76,Saturday,5,1,8,2,214,28.3,0.0,0,0,207,220,233,200,33,14.16,261
2025-08-02,Dinner,D,Vegetables,4.06,3.0,12.18,Saturday,5,1,8,2,214,28.3,0.0,0,0,204,195,220,183,37,16.82,171
2025-08-02,Lunch,A,Meat,4.05,8.0,32.4,Saturday,5,1,8,2,214,28.3,0.0,0,0,429,445,469,432,37,7.89,345
2025-08-02,Lunch,A,Rice,4.51,2.0,9.02,Saturday,5,1,8,2,214,28.3,0.0,0,0,385,364,432,343,89,20.6,712
2025-08-02,Lunch,A,Soup,3.04,1.5,4.56,Saturday,5,1,8,2,214,28.3,0.0,0,0,409,392,455,358,97,21.32,601
2025-08-02,Lunch,A,Vegetables,4.03,3.0,12.09,Saturday,5,1,8,2,214,28.3,0.0,0,0,382,375,410,352,58,14.15,703
2025-08-02,Lunch,B,Meat,3.44,8.0,27.52,Saturday,5,1,8,2,214,28.3,0.0,0,0,359,371,389,364,25,6.43,738
2025-08-02,Lunch,B,Rice,3.34,2.0,6.68,Saturday,5,1,8,2,214,28.3,0.0,0,0,352,384,384,361,23,5.99,343
2025-08-02,Lunch,B,Soup,3.31,1.5,4.96,Saturday,5,1,8,2,214,28.3,0.0,0,0,351,358,387,327,60,15.5,230
2025-08-02,Lunch,B,Vegetables,3.63,3.0,10.89,Saturday,5,1,8,2,214,28.3,0.0,0,0,371,360,406,341,65,16.01,275
2025-08-02,Lunch,C,Meat,1.37,8.0,10.96,Saturday,5,1,8,2,214,28.3,0.0,0,0,318,354,356,345,11,3.09,284
2025-08-02,Lunch,C,Soup,2.0,1.5,3.0,Saturday,5,1,8,2,214,28.3,0.0,0,0,274,255,310,230,80,25.81,358
2025-08-02,Lunch,C,Vegetables,2.15,3.0,6.45,Saturday,5,1,8,2,214,28.3,0.0,0,0,304,296,335,275,60,17.91,299
2025-08-02,Lunch,D,Meat,3.57,8.0,28.56,Saturday,5,1,8,2,214,28.3,0.0,0,0,327,298,368,284,84,22.83,364
2025-08-02,Lunch,D,Soup,1.03,1.5,1.54,Saturday,5,1,8,2,214,28.3,0.0,0,0,322,352,356,325,31,8.71,327
2025-08-02,Lunch,D,Vegetables,2.9,3.0,8.7,Saturday,5,1,8,2,214,28.3,0.0,0,0,306,322,329,299,30,9.12,352
2025-08-03,Breakfast,A,Meat,3.43,8.0,27.44,Sunday,6,1,8,3,215,31.4,0.0,1,0,58,52,64,51,13,20.31,124
2025-08-03,Breakfast,A,Soup,0.54,1.5,0.81,Sunday,6,1,8,3,215,31.4,0.0,1,0,53,53,58,47,11,18.97,45
2025-08-03,Breakfast,A,Vegetables,1.74,3.0,5.22,Sunday,6,1,8,3,215,31.4,0.0,1,0,56,57,61,53,8,13.11,44
2025-08-03,Breakfast,B,Meat,3.75,8.0,30.0,Sunday,6,1,8,3,215,31.4,0.0,1,0,52,52,58,51,7,12.07,51
